tconst	averageRating	numVotes
tt0028343	5.6	35
tt0028345	6.6	3073
tt0028346	3.8	7697
tt0028347	6.4	214
tt0028348	6.3	38
tt0028352	6.6	653
tt0028353	6.4	216
tt0028354	5.9	267
tt0028355	7.2	2060
tt0028356	7.4	2252
tt0028357	6.7	54
tt0028358	6.7	6963
tt0028359	6.3	102
tt0028360	6.2	87
tt0028362	5.7	9
tt0028363	6.1	14
tt0028364	6.3	16
tt0028365	6.4	790
tt0028366	6.0	11
tt0028367	7.2	605
tt0028368	7.1	1248
tt0028369	6.7	6
tt0028370	7.2	12
tt0028371	6.7	427
tt0028372	6.9	109
tt0028373	6.7	1218
tt0028375	6.3	76
tt0028376	6.0	98
tt0028377	6.9	146
tt0028378	7.6	1931
tt0028380	6.4	79
tt0028381	6.9	39
tt0028382	5.2	17
tt0028383	6.1	148
tt0028384	7.1	12
tt0028386	6.5	10
tt0028387	6.3	12
tt0028388	6.6	89
tt0028389	7.0	282
tt0028390	6.9	977
tt0028391	6.2	51
tt0028392	6.3	11
tt0028393	5.2	35
tt0028395	6.6	54
tt0028396	5.7	23
tt0028398	6.1	161
tt0028399	5.5	123
tt0028400	7.0	147
tt0028401	6.8	1034
tt0028402	5.4	78
tt0028403	5.8	94
tt0028404	5.3	24
tt0028405	5.5	241
tt0028406	6.8	31
tt0028407	5.6	79
tt0028409	6.2	9
tt0028412	4.7	24
tt0028413	6.9	182
tt0028416	6.4	427
tt0028417	6.0	42
tt0028419	6.7	19
tt0028420	6.7	546
tt0028422	6.3	32
tt0028423	5.6	61
tt0028425	5.6	30
tt0028426	6.2	520
tt0028428	5.7	64
tt0028429	7.2	106
tt0028430	6.2	24
tt0028431	5.9	52
tt0028432	6.3	52
tt0028433	6.3	210
tt0028435	6.6	5
tt0028436	7.1	846
tt0028438	6.9	238
tt0028439	6.3	24
tt0028440	6.5	19
tt0028441	5.1	62
tt0028442	6.5	372
tt0028443	6.6	39
tt0028444	4.8	476
tt0028445	7.6	5636
tt0028446	6.3	75
tt0028447	6.5	427
tt0028448	5.1	16
tt0028451	5.4	23
tt0028452	6.2	23
tt0028454	6.5	150
tt0028455	6.2	161
tt0028456	5.8	20
tt0028457	6.3	56
tt0028458	7.5	6
tt0028461	5.8	18
tt0028464	5.9	223
tt0028466	6.0	65
tt0028467	6.6	130
tt0028468	5.8	25
tt0028469	7.0	204
tt0028471	6.8	202
tt0028472	7.7	6
tt0028473	7.0	94
tt0028478	6.7	2313
tt0028479	6.5	242
tt0028480	6.8	103
tt0028481	5.9	122
tt0028482	5.6	96
tt0028483	5.7	106
tt0028484	6.7	118
tt0028486	6.3	486
tt0028487	6.5	6
tt0028490	7.2	39
tt0028491	5.6	28
tt0028492	5.5	98
tt0028493	7.1	169
tt0028494	5.6	66
tt0028495	6.0	32
tt0028496	6.6	268
tt0028498	6.2	50
tt0028499	6.7	279
tt0028500	5.8	12
tt0028501	6.1	42
tt0028502	6.4	18
tt0028503	5.1	20
tt0028504	7.3	449
tt0028505	7.1	2985
tt0028506	5.6	26
tt0028507	5.4	16
tt0028508	4.8	38
tt0028509	6.7	349
tt0028510	6.1	847
tt0028511	6.2	361
tt0028512	6.3	56
tt0028513	6.1	134
tt0028514	6.1	26
tt0028515	6.5	15
tt0028517	6.5	624
tt0028518	6.0	11
tt0028519	6.1	56
tt0028521	5.3	64
tt0028522	5.7	112
tt0028523	5.7	93
tt0028524	6.3	12
tt0028525	6.4	37
tt0028526	6.3	104
tt0028527	6.6	116
tt0028528	6.3	24
tt0028533	5.3	154
tt0028534	5.9	96
tt0028537	7.1	12
tt0028538	5.8	6
tt0028540	5.1	38
tt0028541	5.7	41
tt0028542	5.7	16
tt0028543	5.1	15
tt0028544	6.9	21
tt0028545	5.9	19
tt0028548	5.9	12
tt0028550	6.2	28
tt0028552	6.4	14
tt0028553	4.0	34
tt0028554	6.1	73
tt0028555	6.5	382
tt0028556	6.6	22
tt0028557	5.6	142
tt0028558	6.6	165
tt0028559	6.3	207
tt0028560	5.6	5
tt0028564	5.7	176
tt0028566	6.4	517
tt0028567	6.8	154
tt0028568	5.3	129
tt0028571	5.7	11
tt0028573	6.3	20
tt0028574	5.1	37
tt0028575	7.3	2131
tt0028576	6.5	20
tt0028578	5.8	74
tt0028579	6.1	502
tt0028580	6.0	6
tt0028582	4.9	127
tt0028583	6.4	54
tt0028584	5.5	25
tt0028585	6.2	22
tt0028587	6.2	255
tt0028588	6.3	17
tt0028589	4.6	340
tt0028592	4.8	52
tt0028593	6.8	53
tt0028596	5.3	91
tt0028597	7.7	17170
tt0028599	6.3	287
tt0028600	7.3	463
tt0028601	5.7	86
tt0028603	6.1	240
tt0028604	5.5	45
tt0028606	7.1	9
tt0028607	5.3	218
tt0028611	7.3	15
tt0028612	7.0	37
tt0028613	7.3	12
tt0028614	5.8	35
tt0028615	5.6	80
tt0028616	6.8	192
tt0028617	6.9	8
tt0028618	6.0	162
tt0028620	6.9	210
tt0028622	6.9	120
tt0028623	6.3	175
tt0028624	6.7	563
tt0028625	5.4	8
tt0028626	7.2	23
tt0028627	5.7	20
tt0028628	6.5	480
tt0028629	5.8	120
tt0028630	7.4	29
tt0028631	5.8	52
tt0028632	7.4	267
tt0028634	5.6	74
tt0028635	6.1	36
tt0028636	7.4	14
tt0028637	5.1	125
tt0028638	5.3	36
tt0028639	6.0	54
tt0028640	3.8	18
tt0028641	6.5	12
tt0028642	5.1	13
tt0028644	6.4	57
tt0028645	5.0	61
tt0028646	5.8	201
tt0028647	6.8	28
tt0028648	5.4	39
tt0028649	5.9	70
tt0028650	7.0	175
tt0028651	6.2	122
tt0028653	5.7	773
tt0028654	7.0	8
tt0028655	6.8	11
tt0028656	5.3	30
tt0028657	6.2	41
tt0028659	6.5	773
tt0028660	5.4	11
tt0028661	6.2	867
tt0028662	5.8	207
tt0028663	6.5	102
tt0028665	6.7	1049
tt0028666	5.9	47
tt0028667	6.0	585
tt0028668	6.1	754
tt0028669	6.1	295
tt0028670	5.9	515
tt0028671	6.0	94
tt0028674	6.5	67
tt0028676	6.6	552
tt0028677	6.2	109
tt0028678	4.9	33
tt0028679	5.9	261
tt0028680	6.8	30
tt0028681	6.5	8
tt0028683	7.4	7154
tt0028685	6.3	116
tt0028687	6.9	29
tt0028688	5.9	59
tt0028690	4.4	56
tt0028691	8.0	8518
tt0028692	6.3	114
tt0028693	6.4	74
tt0028695	6.3	366
tt0028696	7.2	376
tt0028697	7.8	464
tt0028701	7.0	6
tt0028702	6.0	5
tt0028704	6.5	10
tt0028705	6.3	51
tt0028707	7.0	1337
tt0028708	7.2	1508
tt0028709	7.2	1321
tt0028710	6.1	42
tt0028711	6.0	50
tt0028712	5.5	24
tt0028713	5.5	80
tt0028714	7.2	41
tt0028715	5.6	95
tt0028717	5.6	43
tt0028718	4.3	26
tt0028719	6.2	34
tt0028721	6.1	14
tt0028722	6.0	6
tt0028724	5.3	190
tt0028725	4.4	54
tt0028726	7.5	2086
tt0028728	5.8	28
tt0028729	6.8	127
tt0028730	7.2	6
tt0028732	6.3	55
tt0028733	6.2	70
tt0028736	6.5	21
tt0028737	7.3	1060
tt0028739	6.6	1302
tt0028740	6.6	10
tt0028741	6.0	6
tt0028742	6.0	41
tt0028743	5.8	13
tt0028744	6.1	14
tt0028745	5.1	15
tt0028746	6.9	35
tt0028747	7.0	35
tt0028748	6.3	40
tt0028749	6.9	26
tt0028750	5.2	6
tt0028753	5.0	85
tt0028754	5.0	10
tt0028755	4.3	150
tt0028756	5.9	18
tt0028757	6.8	1736
tt0028758	6.1	107
tt0028759	5.7	86
tt0028760	6.0	29
tt0028761	6.3	234
tt0028763	5.7	38
tt0028764	5.4	187
tt0028765	7.0	22
tt0028767	6.3	1103
tt0028768	5.9	42
tt0028770	6.7	311
tt0028771	6.3	6
tt0028772	7.6	12760
tt0028773	7.3	6227
tt0028774	6.5	47
tt0028776	5.3	120
tt0028777	6.8	6
tt0028779	5.6	22
tt0028780	6.7	98
tt0028782	5.5	22
tt0028783	6.1	124
tt0028784	5.0	79
tt0028785	6.7	547
tt0028786	6.6	8
tt0028787	6.3	79
tt0028788	6.1	223
tt0028789	5.8	96
tt0028791	8.0	551
tt0028793	6.1	7
tt0028794	6.1	69
tt0028795	6.2	13
tt0028796	6.8	764
tt0028797	5.9	14
tt0028798	5.5	47
tt0028799	6.0	175
tt0028800	6.5	723
tt0028802	5.0	34
tt0028803	5.8	54
tt0028804	7.0	1803
tt0028805	5.9	12
tt0028806	6.6	216
tt0028807	6.2	173
tt0028808	6.0	148
tt0028809	6.6	83
tt0028810	5.8	19
tt0028812	6.2	18
tt0028814	6.0	35
tt0028815	6.7	30
tt0028816	7.6	2946
tt0028817	6.0	67
tt0028818	7.3	1566
tt0028819	6.0	184
tt0028820	5.8	160
tt0028821	6.5	17
tt0028827	6.5	684
tt0028828	7.8	21
tt0028829	6.6	519
tt0028830	6.1	71
tt0028832	5.9	9
tt0028833	7.1	18
tt0028835	6.9	158
tt0028836	5.9	166
tt0028838	7.2	58
tt0028841	6.2	130
tt0028842	6.6	1395
tt0028843	6.5	249
tt0028844	7.0	60
tt0028845	5.8	53
tt0028846	6.4	49
tt0028847	7.1	402
tt0028848	4.7	7
tt0028849	4.9	10
tt0028850	6.8	571
tt0028851	6.9	12
tt0028852	6.7	190
tt0028854	5.7	23
tt0028855	6.7	10
tt0028856	6.6	65
tt0028857	5.9	10
tt0028859	6.6	82
tt0028860	6.2	117
tt0028861	6.9	15
tt0028865	5.5	42
tt0028866	6.2	61
tt0028868	5.7	123
tt0028870	4.9	43
tt0028872	6.5	1617
tt0028873	6.9	329
tt0028874	6.2	389
tt0028875	7.6	128
tt0028876	6.1	94
tt0028877	7.3	58
tt0028878	7.4	16
tt0028879	4.8	11
tt0028880	6.5	176
tt0028882	6.4	320
tt0028883	5.8	6
tt0028884	5.3	26
tt0028886	7.2	146
tt0028887	6.1	168
tt0028888	6.4	83
tt0028890	5.2	34
tt0028891	6.2	292
tt0028893	6.9	143
tt0028894	6.0	90
tt0028895	6.3	12
tt0028896	7.5	91
tt0028902	4.9	7
tt0028904	6.7	15
tt0028905	6.9	115
tt0028906	7.1	28
tt0028907	6.1	140
tt0028908	6.8	6
tt0028909	8.0	18
tt0028910	4.8	6
tt0028912	7.3	27
tt0028913	6.8	8
tt0028914	5.6	47
tt0028915	5.9	48
tt0028916	7.6	10
tt0028918	7.1	93
tt0028919	7.1	12
tt0028920	6.7	80
tt0028921	5.6	5
tt0028923	6.3	10
tt0028925	6.3	175
tt0028927	5.8	62
tt0028929	5.3	23
tt0028930	5.4	28
tt0028931	6.6	73
tt0028932	5.5	17
tt0028933	6.1	63
tt0028934	5.8	125
tt0028935	6.4	25
tt0028936	6.3	24
tt0028937	7.7	137
tt0028938	6.1	8
tt0028939	6.5	172
tt0028940	6.9	34
tt0028941	5.9	183
tt0028942	5.7	71
tt0028943	5.6	66
tt0028944	7.5	4420
tt0028945	6.7	418
tt0028946	6.0	48
tt0028947	7.8	448
tt0028949	6.6	21
tt0028950	8.1	33182
tt0028951	5.8	74
tt0028952	6.4	40
tt0028953	6.8	567
tt0028955	6.8	591
tt0028956	6.0	95
tt0028957	6.5	83
tt0028958	6.3	474
tt0028959	6.7	124
tt0028960	7.9	575
tt0028966	7.3	505
tt0028967	6.1	48
tt0028968	6.2	36
tt0028969	5.7	43
tt0028970	6.0	77
tt0028971	6.0	100
tt0028973	6.8	21
tt0028974	6.1	473
tt0028976	6.8	5
tt0028977	6.5	26
tt0028978	7.2	22
tt0028980	7.3	359
tt0028981	7.1	1105
tt0028982	6.0	67
tt0028983	7.2	51
tt0028984	5.7	11
tt0028985	5.7	35
tt0028986	6.5	56
tt0028987	7.6	187
tt0028988	7.3	4034
tt0028992	5.8	20
tt0028993	5.7	43
tt0028994	5.7	55
tt0028995	5.7	42
tt0028996	6.6	17
tt0028997	5.4	70
tt0028998	5.9	125
tt0028999	6.2	25
tt0029000	6.3	270
tt0029001	6.8	145
tt0029002	7.4	1421
tt0029003	7.2	30
tt0029004	6.7	113
tt0029005	5.2	85
tt0029006	5.1	228
tt0029008	6.6	7
tt0029009	5.7	105
tt0029010	6.4	613
tt0029011	6.0	88
tt0029012	6.2	105
tt0029014	5.4	14
tt0029019	5.6	137
tt0029020	6.9	140
tt0029021	7.7	171
tt0029022	6.0	87
tt0029023	5.1	19
tt0029024	6.8	22
tt0029025	7.4	38
tt0029026	5.9	129
tt0029027	6.6	203
tt0029028	5.0	292
tt0029030	7.2	2263
tt0029032	7.8	12
tt0029033	4.3	9
tt0029034	6.2	135
tt0029035	7.2	197
tt0029036	6.1	364
tt0029037	7.1	204
tt0029038	6.3	153
tt0029039	7.3	79
tt0029040	6.2	185
tt0029041	5.1	7
tt0029043	6.0	105
tt0029044	6.5	131
tt0029046	6.2	160
tt0029047	6.8	2052
tt0029050	6.9	441
tt0029052	4.5	44
tt0029053	5.1	47
tt0029054	6.5	26
tt0029055	5.1	16
tt0029056	6.3	399
tt0029057	6.6	35
tt0029058	7.5	2057
tt0029060	6.1	17
tt0029061	6.5	240
tt0029062	6.4	11
tt0029064	6.1	215
tt0029065	7.1	30
tt0029066	6.2	105
tt0029068	5.8	19
tt0029069	6.1	12
tt0029070	6.4	17
tt0029071	4.8	33
tt0029072	6.7	152
tt0029073	6.8	73
tt0029074	6.6	69
tt0029075	6.5	8
tt0029076	4.2	19
tt0029077	7.2	212
tt0029078	6.2	93
tt0029079	6.9	28
tt0029080	7.2	3040
tt0029081	6.3	1050
tt0029082	6.3	334
tt0029083	6.1	75
tt0029084	5.4	44
tt0029085	5.8	6
tt0029086	4.8	11
tt0029087	6.8	1121
tt0029088	5.8	8
tt0029089	6.7	49
tt0029090	3.9	9
tt0029091	6.6	7
tt0029092	6.0	67
tt0029093	7.3	18
tt0029094	6.4	13
tt0029096	6.9	43
tt0029097	5.4	39
tt0029098	6.4	30
tt0029099	7.4	175
tt0029102	6.3	163
tt0029103	5.9	40
tt0029104	6.6	16
tt0029105	5.9	46
tt0029107	6.9	7
tt0029108	6.4	129
tt0029109	5.6	100
tt0029110	6.2	6
tt0029111	5.3	83
tt0029112	5.5	86
tt0029114	6.0	23
tt0029115	7.2	10
tt0029116	7.0	21
tt0029117	5.5	29
tt0029118	6.8	1285
tt0029119	6.4	189
tt0029120	6.5	1100
tt0029121	6.3	9
tt0029122	5.6	32
tt0029123	6.2	36
tt0029124	5.3	31
tt0029125	5.6	54
tt0029126	5.7	57
tt0029127	5.8	64
tt0029129	6.1	37
tt0029130	5.4	64
tt0029132	6.3	269
tt0029133	6.4	54
tt0029135	6.6	34
tt0029136	6.2	5
tt0029137	6.5	19
tt0029141	5.6	5
tt0029143	5.4	41
tt0029144	5.4	110
tt0029145	5.8	138
tt0029146	7.2	6917
tt0029147	6.9	41
tt0029148	5.9	160
tt0029149	6.9	592
tt0029150	6.7	59
tt0029151	7.1	260
tt0029153	5.5	29
tt0029154	6.7	341
tt0029155	6.2	38
tt0029157	6.0	290
tt0029158	5.4	255
tt0029159	6.0	144
tt0029160	7.2	28
tt0029161	7.7	2019
tt0029162	7.7	11768
tt0029163	5.5	35
tt0029164	7.3	193
tt0029165	7.0	574
tt0029166	5.3	184
tt0029167	6.2	122
tt0029168	6.6	40
tt0029169	6.0	62
tt0029170	6.5	24
tt0029171	6.5	470
tt0029174	5.9	40
tt0029176	4.8	17
tt0029177	6.1	81
tt0029178	7.2	26
tt0029179	7.1	382
tt0029186	7.5	64
tt0029188	7.3	884
tt0029189	7.1	10
tt0029190	6.5	332
tt0029191	7.6	96
tt0029192	8.2	7012
tt0029193	6.0	133
tt0029194	6.6	9
tt0029196	5.9	124
tt0029197	7.0	15
tt0029199	5.7	67
tt0029200	6.6	28
tt0029201	6.9	1286
tt0029202	6.3	46
tt0029204	5.8	137
tt0029205	5.0	6
tt0029206	6.2	73
tt0029207	5.4	323
tt0029209	6.0	110
tt0029210	7.1	676
tt0029211	6.4	76
tt0029214	6.6	66
tt0029215	6.7	14
tt0029217	7.2	3439
tt0029218	6.3	165
tt0029219	5.0	96
tt0029220	6.9	11
tt0029222	7.3	954
tt0029223	5.9	86
tt0029224	6.3	87
tt0029225	6.1	15
tt0029226	5.6	34
tt0029228	6.3	12
tt0029229	6.2	52
tt0029230	4.6	7
tt0029231	5.7	105
tt0029232	5.9	11
tt0029234	5.5	13
tt0029235	6.3	41
tt0029237	6.6	460
tt0029238	6.2	104
tt0029240	6.2	38
tt0029241	6.2	40
tt0029243	6.7	7
tt0029244	6.2	6
tt0029245	5.4	80
tt0029246	6.4	53
tt0029247	6.9	7
tt0029248	5.9	54
tt0029250	7.0	22
tt0029252	6.5	11
tt0029253	5.6	101
tt0029256	6.5	34
tt0029257	7.2	893
tt0029259	5.9	11
tt0029260	7.1	732
tt0029261	7.2	139
tt0029263	6.2	240
tt0029264	7.8	18
tt0029266	6.5	85
tt0029267	5.5	175
tt0029269	3.9	7
tt0029270	4.0	8
tt0029271	7.5	52
tt0029272	6.4	7
tt0029273	6.8	15
tt0029274	6.9	67
tt0029277	5.9	144
tt0029278	6.3	6
tt0029279	6.3	82
tt0029280	6.0	37
tt0029281	5.3	26
tt0029282	7.2	146
tt0029283	6.3	224
tt0029284	7.4	9010
tt0029286	5.9	7
tt0029287	4.4	58
tt0029288	6.3	16
tt0029289	5.1	113
tt0029290	6.6	25
tt0029291	6.5	174
tt0029292	6.5	67
tt0029293	6.3	53
tt0029295	6.8	8
tt0029296	6.9	34
tt0029297	6.7	472
tt0029298	6.4	48
tt0029300	4.7	10
tt0029301	5.8	188
tt0029302	5.7	63
tt0029303	5.7	152
tt0029304	6.1	56
tt0029305	7.2	38
tt0029306	7.5	112
tt0029307	5.6	13
tt0029308	6.5	109
tt0029309	6.3	735
tt0029310	7.2	2127
tt0029311	6.3	373
tt0029312	4.8	12
tt0029314	7.8	1743
tt0029318	6.0	107
tt0029319	6.6	305
tt0029320	7.1	7
tt0029321	7.0	160
tt0029322	6.9	5841
tt0029323	6.9	19
tt0029326	6.7	85
tt0029327	5.7	59
tt0029328	5.8	121
tt0029329	5.4	14
tt0029330	4.6	9
tt0029334	5.8	172
tt0029335	7.5	1584
tt0029336	6.0	86
tt0029337	5.5	115
tt0029338	6.4	39
tt0029339	7.8	3538
tt0029340	5.4	30
tt0029341	7.2	12
tt0029343	6.1	97
tt0029344	6.4	8
tt0029345	6.8	521
tt0029346	6.1	75
tt0029347	6.7	918
tt0029348	5.8	6
tt0029349	6.6	90
tt0029350	7.0	570
tt0029351	4.9	10
tt0029352	7.1	169
tt0029353	6.5	12
tt0029354	6.3	29
tt0029356	6.8	75
tt0029357	4.7	30
tt0029358	7.3	316
tt0029360	7.4	27
tt0029361	5.9	153
tt0029362	5.3	58
tt0029363	5.6	13
tt0029364	5.1	141
tt0029365	5.6	236
tt0029366	7.1	34
tt0029367	6.6	148
tt0029368	7.0	5
tt0029370	7.2	279
tt0029371	6.8	82
tt0029372	5.2	6
tt0029373	6.2	83
tt0029374	5.2	46
tt0029375	6.2	13
tt0029376	5.7	61
tt0029377	5.4	455
tt0029378	6.7	6
tt0029380	6.2	9
tt0029381	6.3	112
tt0029384	5.6	109
tt0029385	6.1	236
tt0029386	6.7	91
tt0029387	5.9	11
tt0029388	5.8	232
tt0029389	7.5	39
tt0029391	6.5	334
tt0029394	7.0	471
tt0029395	6.5	742
tt0029396	6.7	26
tt0029397	7.5	53
tt0029399	4.9	14
tt0029400	6.6	147
tt0029401	5.6	328
tt0029402	6.4	294
tt0029403	7.5	104
tt0029404	6.6	27
tt0029405	7.1	164
tt0029406	5.6	18
tt0029407	3.6	12
tt0029408	7.8	424
tt0029409	4.3	11
tt0029410	6.7	24
tt0029411	5.9	90
tt0029413	6.5	369
tt0029415	7.8	804
tt0029416	6.0	5
tt0029421	6.4	164
tt0029422	6.4	124
tt0029423	7.1	147
tt0029424	6.5	111
tt0029425	6.7	277
tt0029426	7.4	420
tt0029427	6.4	184
tt0029428	6.7	145
tt0029429	6.6	408
tt0029430	6.5	312
tt0029431	6.5	339
tt0029432	6.4	140
tt0029433	6.3	46
tt0029435	5.4	66
tt0029436	6.0	10
tt0029437	6.4	54
tt0029440	7.2	2276
tt0029442	7.7	4085
tt0029443	6.3	59
tt0029444	7.2	164
tt0029445	5.5	121
tt0029446	5.8	195
tt0029447	6.7	74
tt0029448	6.0	99
tt0029449	6.7	9
tt0029451	7.4	59
tt0029453	7.7	6181
tt0029454	6.3	1027
tt0029458	4.7	19
tt0029461	7.0	41
tt0029462	5.8	62
tt0029463	4.6	9
tt0029464	4.6	8
tt0029466	6.5	56
tt0029467	5.8	231
tt0029468	5.0	23
tt0029472	6.0	49
tt0029473	6.1	36
tt0029475	5.9	87
tt0029476	6.3	27
tt0029477	5.4	40
tt0029478	7.1	137
tt0029481	6.1	27
tt0029482	5.7	155
tt0029483	4.7	38
tt0029484	6.5	20
tt0029485	4.9	56
tt0029486	6.4	167
tt0029487	5.8	17
tt0029488	5.2	106
tt0029489	5.6	16
tt0029490	6.3	572
tt0029491	6.4	169
tt0029492	7.1	85
tt0029493	4.9	31
tt0029494	5.6	16
tt0029496	5.8	57
tt0029497	6.3	186
tt0029498	5.5	106
tt0029499	6.1	425
tt0029500	6.7	10
tt0029501	5.0	166
tt0029502	6.5	91
tt0029503	7.5	6
tt0029504	7.6	133
tt0029505	6.9	155
tt0029506	4.9	11
tt0029508	6.0	183
tt0029511	6.5	1714
tt0029512	6.3	32
tt0029515	6.9	21
tt0029516	6.5	1489
tt0029517	5.8	130
tt0029519	6.2	27
tt0029522	5.0	16
tt0029525	7.2	11
tt0029526	5.5	241
tt0029527	5.7	165
tt0029528	5.3	50
tt0029529	6.4	386
tt0029530	6.7	69
tt0029531	6.3	59
tt0029532	6.0	21
tt0029533	6.6	13
tt0029535	5.7	118
tt0029536	7.3	14
tt0029537	5.4	19
tt0029538	6.3	86
tt0029539	7.1	705
tt0029541	5.6	386
tt0029542	5.0	363
tt0029543	7.3	69
tt0029544	4.9	82
tt0029545	6.6	20
tt0029546	7.5	6418
tt0029547	6.6	16
tt0029549	7.0	25
tt0029550	5.5	24
tt0029551	6.4	354
tt0029553	6.0	28
tt0029555	8.1	9
tt0029556	6.3	27
tt0029557	7.1	937
tt0029559	6.5	33
tt0029562	7.1	188
tt0029563	5.6	22
tt0029564	6.8	5
tt0029565	5.9	596
tt0029566	4.4	12
tt0029567	7.5	8
tt0029568	4.7	116
tt0029569	6.5	40
tt0029570	5.0	12
tt0029571	5.8	219
tt0029572	5.6	16
tt0029573	6.0	151
tt0029574	7.7	452
tt0029575	4.4	8
tt0029577	6.3	164
tt0029578	4.5	158
tt0029579	6.3	359
tt0029580	5.4	23
tt0029581	6.5	498
tt0029583	7.6	177188
tt0029584	6.2	177
tt0029588	6.3	773
tt0029589	6.2	30
tt0029590	6.5	37
tt0029591	6.9	22
tt0029592	6.9	7
tt0029593	6.9	655
tt0029594	6.6	677
tt0029595	6.3	284
tt0029596	6.3	76
tt0029598	6.6	5
tt0029602	5.6	129
tt0029603	6.2	154
tt0029604	7.7	7402
tt0029605	6.8	1042
tt0029606	7.3	8452
tt0029608	7.4	4579
tt0029609	5.9	144
tt0029611	6.5	785
tt0029614	6.4	91
tt0029615	5.5	11
tt0029617	6.0	164
tt0029620	6.2	86
tt0029622	5.8	307
tt0029624	6.4	82
tt0029625	5.7	20
tt0029626	6.3	602
tt0029627	4.7	66
tt0029628	5.8	33
tt0029629	5.9	61
tt0029630	7.3	12
tt0029631	7.2	21
tt0029633	6.1	11
tt0029635	6.2	26
tt0029636	5.4	49
tt0029637	5.5	52
tt0029638	5.7	18
tt0029641	7.2	11
tt0029643	6.0	7
tt0029644	6.5	6
tt0029646	6.7	161
tt0029648	7.0	860
tt0029649	5.0	12
tt0029650	6.7	1261
tt0029651	6.5	15
tt0029652	5.6	92
tt0029654	5.9	188
tt0029655	5.6	168
tt0029656	6.4	314
tt0029657	6.0	78
tt0029658	7.2	1433
tt0029659	6.5	320
tt0029660	6.9	957
tt0029661	6.4	270
tt0029662	6.7	507
tt0029663	6.7	40
tt0029664	6.4	483
tt0029665	7.5	489
tt0029666	6.1	18
tt0029667	7.1	77
tt0029668	6.1	30
tt0029669	6.4	39
tt0029670	6.2	293
tt0029671	5.3	132
tt0029672	5.2	248
tt0029673	5.9	66
tt0029675	6.4	912
tt0029677	4.9	11
tt0029679	5.6	85
tt0029680	6.2	37
tt0029682	7.3	6621
tt0029683	5.0	11
tt0029684	6.2	118
tt0029685	7.0	488
tt0029686	6.4	462
tt0029687	6.0	12
tt0029690	5.3	6
tt0029692	6.4	47
tt0029693	7.3	15
tt0029694	5.6	159
tt0029695	6.8	1319
tt0029696	5.4	47
tt0029697	7.3	27
tt0029699	5.1	16
tt0029700	7.2	151
tt0029701	6.3	15
tt0029702	7.7	18
tt0029703	4.5	24
tt0029706	7.4	565
tt0029707	5.7	7
tt0029708	5.3	193
tt0029709	5.9	148
tt0029710	4.7	20
tt0029711	6.2	8
tt0029712	6.0	225
tt0029714	6.5	11
tt0029716	6.8	28
tt0029720	5.9	8
tt0029722	7.8	28
tt0029725	6.2	377
tt0029726	6.3	71
tt0029728	4.8	46
tt0029729	4.0	20
tt0029730	5.5	10
tt0029731	7.1	7
tt0029733	5.4	62
tt0029734	6.4	154
tt0029735	6.1	10
tt0029736	8.2	5
tt0029737	6.0	246
tt0029738	3.6	12
tt0029740	6.4	135
tt0029742	6.1	270
tt0029744	6.6	111
tt0029745	5.0	45
tt0029747	7.6	7455
tt0029748	6.1	100
tt0029749	6.3	43
tt0029750	6.1	104
tt0029751	7.1	1454
tt0029752	6.5	462
tt0029753	6.1	8
tt0029754	5.9	327
tt0029755	6.8	23
tt0029756	6.0	20
tt0029757	6.6	66
tt0029758	6.3	29
tt0029759	6.3	6
tt0029760	6.1	102
tt0029761	6.2	323
tt0029764	5.7	143
tt0029766	6.1	36
tt0029767	5.4	16
tt0029768	5.8	35
tt0029769	6.7	65
tt0029771	5.0	10
tt0029772	5.8	34
tt0029773	5.3	89
tt0029775	6.1	78
tt0029776	7.2	26
tt0029777	6.8	11
tt0029778	6.6	31
tt0029779	6.2	10
tt0029782	5.7	71
tt0029783	3.1	17
tt0029784	5.4	54
tt0029785	5.8	227
tt0029786	6.5	646
tt0029787	5.6	19
tt0029789	6.5	290
tt0029790	6.1	106
tt0029791	6.2	12
tt0029792	6.7	20
tt0029793	6.0	38
tt0029794	6.9	34
tt0029795	6.9	479
tt0029796	6.0	290
tt0029797	7.0	556
tt0029798	7.0	28
tt0029799	5.3	214
tt0029801	5.9	96
tt0029802	6.4	126
tt0029804	5.9	201
tt0029805	6.0	87
tt0029806	6.4	207
tt0029808	7.3	5565
tt0029809	6.0	78
tt0029810	4.9	37
tt0029811	6.9	8434
tt0029812	6.4	57
tt0029813	5.6	16
tt0029814	6.3	22
tt0029815	6.7	36
tt0029816	7.0	9
tt0029817	7.0	164
tt0029818	6.7	254
tt0029819	6.8	343
tt0029820	5.4	66
tt0029821	6.6	145
tt0029824	6.2	12
tt0029825	7.5	74
tt0029826	7.2	204
tt0029829	7.1	54
tt0029830	4.9	30
tt0029831	7.0	152
tt0029832	6.8	150
tt0029833	5.5	101
tt0029836	5.8	203
tt0029837	6.2	32
tt0029838	6.3	50
tt0029839	7.0	20
tt0029840	4.4	19
tt0029841	5.7	231
tt0029842	5.6	939
tt0029843	7.9	46391
tt0029844	7.1	1714
tt0029845	6.2	391
tt0029846	5.8	9
tt0029847	4.9	51
tt0029848	6.4	47
tt0029849	6.6	302
tt0029850	7.6	10280
tt0029852	6.9	1855
tt0029853	6.3	83
tt0029855	6.7	2408
tt0029856	6.8	178
tt0029858	6.7	6
